url,publishDate,uniqueUsers,pageViewsTotal,totalEngagementTime,totalDuration,discoverImpressions,googleNewsImpressions,searchImpressions,searchClicks,discoverClicks,googleNewsClicks,searchClicksPerArticle,searchImpressionsPerArticle,discoverClicksPerArticle,googleNewsClicksPerArticle,googleNewsImpressionsPerArticle,averageScroll,averageDurationPerUser,averageRFV,cumulativeRFV,averageDurationPerPage,averageEngagementTimePerUser,averageEngagementTimePerPage,pageViewsPerUser,searchPosition,searchCTR,discoverCTR,googleNewsPosition,googleNewsCTR,text,meta_description
https://www.hotnewhiphop.com/938727-air-jordan-3-mexico-el-vuelo-sneaker-news-2,2025-08-19,382,426,11540.54,54755.25,0,293,9354,148,0,10,148,9354,0,10,293,57.19375,157.69875,9.80875,5655.4,140.08375,32.23375,28.5375,1.14875,30.07,1.2775,0.0,17.60375,3.37625,"The Air Jordan 3 Mexico “El Vuelo” arrives this September, celebrating Mexico City’s lucha libre tradition through a sneaker that connects aerial artistry in the ring to Michael Jordan ’s high-flying game. The design merges heritage and performance, paying tribute to a sport built on spectacle and flight.

Lucha libre is more than wrestling in Mexico. It’s a cultural performance where masks, movement, and mystery make legends. That energy resonates with Jordan’s own career. His “flight” on the court defied gravity and captivated crowds in the same way masked wrestlers turned arenas into theaters of awe.

It makes sense that this Air Jordan 3 pulls inspiration from that world. The Jordan 3 itself holds a legendary spot in sneaker history. First released in 1988, it introduced elephant print and the visible Air unit, setting a new tone for basketball shoes.

Michael Jordan won MVP and Defensive Player of the Year in the same season while wearing them. Ever since, the model has been a canvas for storytelling, whether tied to his career milestones or cultural celebrations.

This Mexico “El Vuelo” edition continues that legacy with bold design choices that echo pride and tradition. As seen in the photos, the pair features striking colors and intricate detailing that tie directly to lucha libre’s flair, setting it apart as both a performance shoe and cultural statement.

The Air Jordan 3 Mexico “El Vuelo” features a crisp white leather base paired with textured red overlays on the mudguard and heel. Green accents appear around the collar, tying directly to the Mexican flag.

Gold details shine on the eyelets and Jumpman branding, adding a celebratory finish. The inner lining includes lucha libre-inspired phrases, further nodding to its theme. A white midsole with visible Air cushioning sits above a sail outsole for a balanced look.

Every detail, from the scaled textures to the colorblocking, connects to Mexico’s heritage and the energy of lucha libre, making the sneaker stand out.

Sneaker Bar Detroit reports that the Air Jordan 3 Mexico “El Vuelo” will be released on September 16th, 2025 via SNKRS. Also, the sneaker will have a retail price of $230 when it is released.","The Air Jordan 3 Mexico “El Vuelo” draws from Mexico City’s lucha libre tradition, blending Jordan’s legacy with cultural storytelling."
https://www.hotnewhiphop.com/938734-off-white-x-nike-air-force-1-low-sesame-sneaker-news-4,2025-08-19,1867,2073,47612.96,153605.42,38302,909,16195,41,1533,18,41,16195,1533,18,909,58.08875,78.24375,9.28625,12902.54,70.12,26.3275,23.52375,1.1175,47.13875,0.19375,4.17,8.3,2.33125,"The Off-White x Nike Air Force 1 Low “Sesame” blends Virgil Abloh’s signature design language with one of Nike’s most iconic silhouettes. First introduced in 1982, the Air Force 1 has become a cultural staple, worn across courts, streets, and runways.

Abloh’s reinterpretation continues that legacy, pushing the model into new territory while keeping its heritage intact. The Air Force 1 has always been about more than basketball. From its early days on the hardwood to its dominance in hip-hop and streetwear, the shoe has carried weight across generations.

Virgil Abloh tapped into that history when he reimagined Nike classics under his Off-White label. His use of deconstructed elements and industrial motifs redefined what collaborations could be, influencing sneaker design on a global scale.

With official photos of the “Sesame” colorway now live, anticipation builds for its Fall 2025 release. The images highlight a bold yet refined update, maintaining Abloh’s raw aesthetic while introducing a tonal approach that feels both fresh and versatile.

These shots give a first look at the details fans can expect, setting the stage for one of the year’s most talked-about drops.

The Off-White x Nike Air Force 1 Low “Sesame” features a tan leather upper with exposed stitching and raw-cut edges. A textured silver Swoosh adds contrast, paired with Off-White’s signature orange tab.

The midsole carries the familiar “AIR” text branding, while tonal laces and padded collars keep the look clean. A matching gum sole anchors the design, blending seamlessly with the monochrome upper.

Finished with the signature zip tie, the shoe balances minimalist tones with Off-White’s unmistakable details, offering a fresh take on a timeless classic.

Sneaker Bar Detroit reports that the Off-White x Nike Air Force 1 Low “Sesame” is releasing in the fall of 2025. Also, the retail price of the sneakers will be $150 when they drop.","The Off-White x Nike Air Force 1 Low ""Sesame"" release pairs iconic design with Virgil Abloh’s raw Off-White aesthetic."
https://www.hotnewhiphop.com/938742-anthony-edwards-kicks-for-kids-sneaker-news,2025-08-19,185,208,3816.77,14365.75,136,2169,10717,22,0,8,22,10717,0,8,2169,46.29375,36.7925,20.06625,7021.28,34.77375,15.67375,15.19,0.7775,20.91125,0.18,0.0,8.095,0.2225,"The Adidas AE 1 has quickly become one of the most talked-about signature debuts in recent memory. While the Minnesota Timberwolves star dominates on the court, he’s also finding ways to leave a mark off it.

At a back-to-school event in Houston titled Walking In The Right Path Shoe Giveaway, Edwards teamed up with the non-profit Bleau Print Hospitality to donate more than 150 pairs of his AE 1 sneakers to children in need.

Edwards couldn’t make the trip in person, but his generosity was felt immediately. Kids lined up to receive brand-new pairs, and one young fan recorded a heartfelt video thanking “Ant-Man” for the gift.

The moment underscored how sneakers can carry meaning far beyond performance, becoming a symbol of hope, joy, and community. Philanthropy has become a steady part of Edwards’ journey.

He’s committed to using his platform to influence the next generation, making sure they feel supported as they head into the school year. This latest gesture highlights not only his connection to Houston but also his belief in the power of sneakers to inspire confidence and belonging.

Photos from the event show wide smiles, grateful kids, and stacks of AE 1 boxes ready to be worn. Before diving into the details of this pair, it’s worth remembering that signature sneakers often become part of an athlete’s legacy.

Just like Jordan or LeBron, Edwards is building his story with both performance and purpose.

The Adidas AE 1 features a mesh upper with honeycomb side panels that reveal subtle texture underneath. Black detailing runs across the laces, tongue, and heel, giving contrast to the clean base.

A molded midsole sits low for stability, with translucent touches at the outsole for grip. The shoe carries Edwards’ logo on the heel tab, while subtle perforations add breathability.

Lightweight materials and a streamlined design make it ready for both performance and everyday wear. This giveaway is another reminder that sneakers are more than footwear.",Anthony Edwards and the Adidas AE 1 take center stage in Houston with a community-focused sneaker giveaway.
https://www.hotnewhiphop.com/938754-jordan-city-boot-black-sneaker-news,2025-08-19,142,155,2788.81,7600.69,0,163,730,8,0,0,8,730,0,0,163,44.29375,49.82375,17.77875,4255.55,44.42,18.16125,16.34,1.09875,54.8925,0.7775,0.0,21.12375,0.0,"The Jordan City Boot ""Black"" blends rugged function with Jordan Brand heritage. Built for winter weather and urban terrain, it extends the Jumpman story beyond the hardwood. This silhouette proves that performance and style don’t stop at the court.

The Jordan City Boot is a fresh addition to the 2025 lineup, designed to bring rugged utility into the Jordan brand. It’s not built for fast breaks or dunk contests. It’s built for daily wear, giving a tough, functional edge while still carrying Michael Jordan ’s legacy of grit and determination.

The all-black colorway adds to that legacy, pairing practicality with understated style. Over the years, Jordan Brand has stepped outside of basketball to explore lifestyle categories. The City Boot is one of those efforts, bridging sneaker culture with outdoor needs.

The design leans into premium materials, sturdy construction, and an aesthetic that feels both functional and sharp. It’s now a piece of Jordan history that shows the brand’s ability to adapt while staying true to its DNA. The latest photos highlight the clean execution. They show a simple but strong look , one that fits both city streets and rough conditions.

The Jordan City Boot ""Black"" features a nubuck upper with leather paneling for added durability. A high-cut build provides ankle support, while metal eyelets secure the rope-style laces.

The padded tongue and collar balance comfort with stability. The outsole uses deep tread for reliable grip in tough conditions. A Jumpman logo sits on the ankle in metallic silver, giving a subtle nod to its basketball roots.

The midsole construction is solid and layered, ensuring cushioning and resilience. Its triple black finish makes it versatile, understated, and ready for daily wear.

Sneaker Bar Detroit reports that the Jordan City Boot “Black” is releasing in the fall of 2025. Also, the retail price of the sneakers will be announced closer to when they drop.","The Jordan City Boot ""Black"" returns with a rugged design and all-weather build, blending lifestyle function with Jordan Brand heritage."
https://www.hotnewhiphop.com/939040-air-jordan-3-family-affair-sneaker-news-3,2025-08-19,630,695,15724.22,49921.39,6210,167,2449,32,423,3,32,2449,423,3,167,55.05375,79.215,19.8925,5586.11,71.76625,25.185,22.95875,1.0975,44.86375,3.7325,6.45375,18.805,0.4625,"The Air Jordan 3 ""Family Affair"" is set to release this October, showcasing a fresh spin on one of Jordan Brand’s most beloved silhouettes. The earthy tones ground the sneaker in versatility while keeping the classic AJ3 DNA intact.

Official images confirm the look, and fans of the model will find plenty to appreciate. When the Air Jordan 3 first debuted in 1988, it redefined performance basketball footwear. Tinker Hatfield introduced elephant print, visible Air cushioning, and a mid-cut profile that carried Michael Jordan through one of his most dominant seasons.

The sneaker bridged style and sport , creating a foundation for the Jumpman legacy that followed. Since then, the AJ3 has become a cultural staple. It’s been reinterpreted in countless ways, from collaborations to lifestyle-driven colorways.

The ""Family Affair"" edition carries that lineage forward with subtle updates that nod to tradition while embracing modern tastes. The design feels equally at home on the court, the street, or a casual setting.

The photos highlight the mix of olive shades, elephant print overlays, and gum outsoles that elevate this release. With Nike Air branding on the heel and familiar detailing throughout, the ""Family Affair"" reminds us why the AJ3 continues to matter decades later.

The Air Jordan 3 ""Family Affair"" dresses the iconic model in rich olive green nubuck. Classic elephant print overlays wrap the toe and heel, adding texture and heritage.

The midsole comes in white and black, paired with a translucent gum outsole that softens the overall look. Perforations at the collar and tongue add dimension, while tonal laces blend seamlessly with the upper.

The heel features bold Nike Air branding in white, balancing the earthy tones. Small details like black eyelets and embroidered Jumpman logos complete the design. It’s a modern take rooted in unmistakable AJ3 style.

House Of Heat reports that the Air Jordan 3 “Family Affair” is going to drop on October 25th, 2025. Also, the retail price will be $215 when they are released.","The Air Jordan 3 ""Family Affair"" brings olive tones, elephant print, and classic Nike Air branding to a silhouette set for October."
https://www.hotnewhiphop.com/939048-air-jordan-18-best-colorways-ranked-sneaker-news,2025-08-20,2065,2262,106243.88,196906.73,28074,186,2704,8,1765,5,8,2704,1765,5,186,57.75,100.21875,13.59125,12837.08,93.5175,44.56375,41.415,1.07125,46.11625,0.58375,6.44125,14.47875,5.27,"The Air Jordan 18 is one of the more overlooked models in MJ’s signature line. Released in 2003, it was the last shoe Michael wore on an NBA court. Its design, inspired by Italian sports cars and fine craftsmanship, gave it a sleek, luxurious look.

While it never achieved the hype of earlier silhouettes, the AJ18 built a cult following among fans who appreciated its understated elegance. Over the years, the model has surfaced in some unforgettable colorways. Here are the top 10 Air Jordan 18 colorways ranked:

The “Varsity Red” retro was bold, draped entirely in bright suede that made the AJ18’s sleek lines pop in ways the OGs never did. Released in 2018, it arrived at a time when Jordan Brand was experimenting with louder retros, and this one stood out for its daring palette.

While people might dismiss it for straying too far from MJ’s original on-court colors, the ""Varsity Red"" shows just how versatile the AJ18’s luxury-inspired design can be. It’s the kind of pair that works less as an homage to history and more as a statement piece.

It’s ranked here because, while it might not be the most beloved, it proved that the silhouette could evolve beyond its legacy and still hold its own.

Alongside the red, Jordan Brand also dropped a “Yellow Suede” AJ18 in 2018. If the model already felt like a luxury driving shoe, this version leaned all the way into it, resembling something you’d expect to see in a high-end European boutique rather than a basketball court.

For some sneakerheads, it was too far a departure from what the AJ18 represented. For others, it was refreshing to see a bold take on a shoe that had lived most of its life in conservative color schemes.

The Yellow Suede’s appeal lies in its rarity,  it’s a reminder that even the quieter Jordans can still shock when the right color is applied. It doesn’t carry the same weight as MJ’s on-court pairs, but as an experiment in reimagining the AJ18, it earns its spot on this list.

Michael Jordan ’s final game in the AJ18 already gives this silhouette its weight, but the “Blue Suede” retro, dropped in September 2018, gave it a second act that deserved more recognition. Draped in luxurious racer-blue suede, this version turned heads not for nostalgia but for craftsmanship.

The color brought a vibrant twist to the model’s Italian dress-shoe inspiration, backed by translucent midsoles, double-stacked Zoom Air, and carbon fiber.

For those paying attention, it was a statement: the AJ18 could still stun with material and execution alone. It may not live in official highlight reels, but it quietly became a reference point for how to delivery style over story.

The “Toro” AJ18 paid tribute to Jordan Brand’s long-running love affair with red suede sneakers. Taking inspiration from the AJ5 and AJ4 Toros, this pair dressed the 18 in premium bright red suede, accented by black details.

Unlike the Varsity Red, the ""Toro"" name gave it an immediate link to Jordan history and added cultural weight. It was flashy, finding a middle ground between heritage and experimentation.

Sneakerheads appreciated that it tied the AJ18 back to broader Jordan Brand storytelling while still giving the silhouette a fresh identity. It might not top anyone’s grail list, but it proved that the AJ18 could stand shoulder to shoulder with other models.

Unlike the full-size AJ18s , this low-cut version brought a fresh twist to the silhouette right from the start. The “Black Silver Chrome” OG Low combines a black leather upper with croc-textured eye stays and elegant chrome accents.

It arrived alongside the original 2003 lineup and quietly developed a cult following among fans who appreciated its sleek execution. While it didn’t dominate hype circles the way the full ""Black/Royal ""colorway did, it represented a subtle, refined direction for the AJ18.

For sneakerheads who value craftsmanship and refined design, this low is a smooth, overlooked chapter in the model’s story. It perfectly balances luxury and heritage without shouting.

The “Orange Suede” AJ18 was one of the boldest of the suede pack that dropped in 2018. It stood out not just for its color but for how the orange highlighted the AJ18’s car-inspired curves. The AJ18’s clean, minimal design meant it could handle such an audacious shade without looking messy.

Some sneakerheads overlooked it at first, dismissing it as too fashion-forward, but over time it gained respect as one of the most daring executions of the silhouette. It showed that even a low-profile Jordan model could make noise when the right risks were taken.

The ""Orange Suede"" isn’t tied to MJ history, but it proved the AJ18 had untapped creative potential, making it one of the more memorable modern releases.

The AJ18 made its first retro return as part of the 2008 “Countdown Pack” alongside the Air Jordan 5. It wasn’t a flashy release, but for many sneakerheads, it was their first chance to own the model after its brief run in 2003.

Jordan Brand stuck close to the OG formula, keeping the design understated and true to its luxury inspirations. While not groundbreaking, its inclusion in the CDP was important because it cemented the AJ18 as a model worth revisiting.

The pair carries sentimental value for those who collected Jordans during that retro wave, making it an underrated but crucial chapter in the shoe’s history.

The ""Black/Royal"" AJ18 is one of the cleanest executions of the silhouette and a true fan favorite. The black suede gave the shoe a luxe feel that matched the model’s Italian car-inspired design, while the royal blue accents added just enough energy to make it pop.

Even though Michael Jordan didn’t wear this pair in his final game, it still carries significance as part of the OG lineup. For many collectors, the ""Black/Royal"" is the boldest-looking AJ18 and a perfect example of how late-era Jordans balanced performance with elegance.

It may not hold the same historical gravity as the White/Royal, but its design and on-foot presence make it unforgettable in its own right.

Tied directly to MJ’s UNC roots, the “University Blue” AJ18 OG Low pays homage to the place that kicked off his legend. With elegant light blue accents on the tongue, heel, and sock liner, this pair adds a collegiate charm to the luxury-inspired design.

It’s subtle and nostalgic, yet feels rich in context for anyone who values Jordan’s journey beyond the NBA court. In 2003, the model's finishes and materials already spoke to craftsmanship, and this colorway elevated that spirit by tying in MJ’s college identity.

It’s ranked at #2 because it's beautifully executed and underappreciated compared to the more obvious Black/Royal pair MJ wore during his final game.

This is the pair that closed the book on Michael Jordan’s playing career. On April 16th, 2003, in his final NBA game with the Washington Wizards, MJ laced up the White/Royal AJ18.

The clean white leather upper, accented by royal blue details, looked striking under the lights and has since become one of the most symbolic sneakers in Jordan history. It wasn’t about breaking scoring records or winning championships that night, it was about saying goodbye.

The ""White/Royal"" AJ18 cemented itself as more than just another OG, it became a piece of basketball history. For sneakerheads, owning this pair feels like holding the last chapter of an epic story.

That moment, and that shoe, ensure the White/Royal will forever stand as the definitive Air Jordan 18.","The AJ18 built a cult following among fans who appreciated its understated elegance. Over the years, the model has surfaced in some unforgettable colorways."
https://www.hotnewhiphop.com/939069-unc-air-jordan-cleet-sneaker-news,2025-08-20,1944,2123,44127.13,131100.75,44433,128,6834,388,1329,1,388,6834,1329,1,128,68.87625,73.18375,14.33625,7967.76,66.00125,22.53125,20.41625,1.1025,43.04875,3.62125,2.58375,25.00125,0.625,"The Air Jordan 4 ""UNC"" football cleats headline this year’s player-exclusive lineup from Jordan Brand. Showcasing the ongoing bond between the Jumpman and the University of North Carolina . The Tar Heels will step onto the field in style as the 2025 season kicks off, blending heritage design with gridiron engineering.

This year’s drop highlights two silhouettes adapted for the demands of football. The Air Jordan 4 cleat takes on a bold University Blue upper with navy detailing along the wings, eyelets, and heel tabs. Metallic gold accents on the tongue and logos bring an elevated touch, giving the pair a championship edge.

Alongside it, the Air Jordan 1 Low cleat arrives with a darker execution , leaning into Obsidian overlays and a tactical, almost camo-like build. Together, the collection balances flash and grit while staying true to Tar Heel tradition.

Jordan Brand’s connection to UNC goes deeper than colorways. It’s a legacy rooted in Michael Jordan ’s college days, when the young guard first made his mark on the national stage. Today, that connection extends to UNC athletes who carry the torch in Jordan-branded exclusives.

The photos showcase the Air Jordan 4 cleat in striking detail, from its tonal blue upper to its retooled outsole. They capture the energy of a program that consistently blends performance, tradition, and culture.

The Air Jordan 4 ""UNC"" cleat features a full University Blue suede upper with navy hits across the wings, eyelets, and heel tabs. A crisp white mesh overlay runs across the midfoot, balancing the darker tones.

The tongue stands out with dual branding, combining the Jumpman logo with the bold UNC mark. Metallic gold accents shine on the tongue patch and heel logo, adding a premium edge.

At the back, a large Nike Air logo in Carolina tones anchors the design. Built with a cleated outsole, the sneaker delivers stability, grip, and gridiron-ready performance while staying true to Jordan heritage.",The Air Jordan UNC football cleats headline Jordan Brand’s 2025 player-exclusive collection with a bold design and championship details.
https://www.hotnewhiphop.com/939362-playboi-carti-supreme-photo-tee-streetwear-news,2025-08-20,1271,1410,22241.25,90638.07,523,1540,10797,472,25,40,472,10797,25,40,1540,46.8325,56.52625,10.1425,15591.62,53.00625,14.31375,13.2325,1.0825,24.7575,4.3625,1.16375,7.2,3.1225,"Playboi Carti is rumored to be the face of Supreme’s highly anticipated Fall/Winter 2025 photo tee. While the brand hasn’t made anything official, leaks and insider chatter suggest that the Atlanta rapper will be the next artist featured in one of Supreme’s most iconic seasonal pieces.

The photo tee has always carried a special weight in Supreme’s lineup. It’s not just another T-shirt; it’s a cultural statement that often bridges the worlds of music, fashion, and street culture. Over the years, Supreme’s photo tee has been reserved for names that left a mark on the culture.

Legends like Raekwon , Lil’ Kim, and Kate Moss have all been immortalized on the shirt, making it one of the most recognizable grails in streetwear history. If the rumors are true, Carti would be joining that rare circle . Cementing his status as not just a rapper but a style icon in his own right.

The FW25 season is expected to begin with a full lookbook and preview on August 25, followed by the first drop on August 28. Alongside the photo tee rumors, early images of upcoming sneaker releases are already making waves.

The shots hint at what’s to come , grounding the season in a mix of fresh designs and heritage references that fans will be watching closely.

The Supreme photo tee has become one of the brand’s most recognizable traditions. Each season, a new face is chosen, and the shirt instantly becomes a cultural marker. It’s not just about the design but about who’s wearing it.

Past tees have featured icons from hip hop, fashion, and art, cementing the series as a timeline of influence. For Fall Winter 2025, Playboi Carti is rumored to take that role, following names like Lil’ Kim and Raekwon.

The leaked photos tie his presence to the collection’s energy, reminding fans that the photo tee sets the tone for every new Supreme era.","Rumors suggest Playboi Carti could front the Supreme FW25 photo tee, a coveted spot once held by cultural icons."
https://www.hotnewhiphop.com/939367-air-jordan-11-gamma-sneaker-news-3,2025-08-20,1938,2131,41256.44,120406.02,38005,270,4659,11,1767,5,11,4659,1767,5,270,63.2925,90.58625,11.80625,11457.92,68.57375,22.31875,18.16,1.22625,59.45875,0.1975,3.8875,18.30625,0.89375,"The Air Jordan 11 “Gamma” apparel capsule is set to release alongside the retro return of the fan-favorite sneaker this holiday season. Jordan Brand crafted the collection to echo the bold look of the shoe, bringing the same mix of heritage and edge into clothing form.

Tees, hoodies, and long-sleeve crews will all drop in the familiar “Black/Gamma Blue/Varsity Maize” palette, making it easy to build full fits around the iconic sneaker. While design details are still under wraps, the graphics are expected to highlight hotline-inspired motifs and reimagined Jumpman branding.

The capsule’s timing is no coincidence, Jordan Brand knows the Air Jordan 11 always commands attention during holiday season. This apparel rollout strengthens the connection between the shoe and the lifestyle moments it inspires.

The Jordan 11 has long stood as one of the most recognizable sneakers in Michael Jordan ’s legacy. From his first comeback in 1995 to countless retro drops since. The “Gamma” colorway originally hit in 2013, instantly turning heads with its deep black patent leather and striking accents.

The photos here preview some of the apparel pieces, giving fans a sense of how the collection mirrors the energy of the sneaker itself. This capsule isn’t just about clothing, it’s about honoring one of the most iconic Jordans ever made.

The Air Jordan 11 “Gamma” features a black patent leather mudguard with matching mesh and leather across the upper. Gamma Blue accents appear on the Jumpman logo and midsole detailing, while pops of Varsity Maize hit the tongue branding.

The glossy finish contrasts with the icy outsole, giving the sneaker a bold yet refined presence. Released in 2013, the “Gamma” stood out for breaking away from the Concord’s white base, instead embracing a darker palette.

Its return brings back the same mix of sleek materials and sharp color placement that made it a standout in the Air Jordan 11 lineup.

Sneaker Bar Detroit reports that the Air Jordan 11 “Gamma” Apparel Capsule is releasing in December 2025. Also, the retail price of the clothing will be announced closer to when they drop.","The Air Jordan 11 “Gamma” apparel capsule arrives this holiday season, pairing bold fits with the return of a legendary sneaker."
https://www.hotnewhiphop.com/939371-air-jordan-4-cave-stone-sneaker-news-12,2025-08-20,2091,2289,47320.62,158838.65,46375,277,10485,28,2016,9,28,10485,2016,9,277,50.60375,80.2025,12.92625,7773.3,73.31375,22.02625,19.995,1.1025,37.0825,0.36875,3.58875,11.39375,3.45125,"The Air Jordan 4 “Cave Stone” is officially set to release this September, arriving in full family sizing with official photos now confirmed. The new colorway blends muted tones with classic Jordan 4 design details, creating a versatile look that fits both lifestyle wear and the hardwood heritage it carries.

With its understated palette, the release adds another entry to one of the most influential silhouettes in sneaker history. The “Cave Stone” features a premium nubuck upper covered in earthy shades of brown, balanced by black mesh and structural TPU accents.

Subtle variations in tone give the shoe depth, while its midsole mixes black, off-white, and translucent details for a layered finish. The Air cushioning in the heel remains visible , staying true to Tinker Hatfield’s original blueprint that debuted in 1989.

Official images highlight the balance between durability and style, with each angle showing how the muted tones translate seamlessly into everyday wear. Full family sizing makes this drop even more notable, ensuring that the look carries across generations.

Looking at the photos, the “Cave Stone” continues the Jordan 4’s legacy of pushing beyond performance to become a cultural staple. First introduced when Michael Jordan ’s career was surging, the model has since transcended the game.

The Air Jordan 4 “Cave Stone” comes dressed in rich brown nubuck with tonal overlays that add subtle contrast. Black mesh appears on the side panels and tongue, supported by blacked-out TPU wings and eyelets.

The heel features a smoky translucent tab with bold Nike Air branding, giving the shoe a modern yet heritage-driven finish. A layered midsole combines black, sail, and translucent hits, while the outsole leans on black rubber for traction and durability.

Inside, soft padding and a mesh-lined collar ensure comfort. The result is a sleek, understated take on a timeless Jordan silhouette.

@ zsneakerheadz reports that the Air Jordan 4 “Cave Stone” will be released on September 6th, 2025. Also, the retail price of the sneakers will be $215 when they are released.",The Air Jordan 4 “Cave Stone” brings earthy tones and classic details in a September release with full family sizing.
https://www.hotnewhiphop.com/939378-awake-ny-air-jordan-5-black-racer-blue-sneaker-news,2025-08-20,12384,13823,323054.15,1074126.35,332154,205,6896,101,15155,4,101,6896,15155,4,205,46.4725,95.95,9.13875,43076.74,84.88875,24.6,21.78875,1.1325,38.33625,1.12125,4.12125,13.07625,1.1975,"The Awake NY Jordan 5 “Black/Racer Blue” has officially surfaced in detailed images, giving a closer look at one of the year’s boldest collaborations. Awake NY reimagines the classic silhouette with a design that balances subtle nods to heritage with a fresh streetwear edge.

The pair comes dressed in a black leather base highlighted by Racer Blue accents and Awake’s signature branding across the lateral side. It’s a combination that feels both timeless and forward-looking. This release continues the growing relationship between Awake NY and Jordan Brand , one that has built anticipation with every new drop.

The “Black/Racer Blue” edition stands out for its sharp contrasts, with icy outsoles, reflective elements, and embroidered details adding to its layered design. The  “23” on the heel calls to Jordan’s legacy while Awake’s bold “A” graphic pushes the sneaker into the present.

As the official photos show, the pair doesn’t shy away from mixing performance heritage with cultural relevance. The Jordan 5, first introduced in 1990 and inspired by fighter jets, has always been about attitude on and off the court.

These images capture that same spirit, now reimagined through Awake NY’s lens, bridging basketball tradition with New York street culture in a way few collaborations manage to pull off.

The Awake NY Jordan 5 “Black Racer Blue” features a smooth black leather upper with contrasting Racer Blue accents throughout. Awake’s oversized “A” logo replaces the standard netting on the lateral side, adding a distinctive touch.

The heel carries the classic embroidered “23” alongside Nike Air branding in bright blue. Reflective silver tongues bring visibility, while speckled blue details on the shark-tooth midsole nod to the original Jordan 5 design.

Icy translucent outsoles complete the look, grounding the sneaker in heritage while giving it a contemporary edge. The result is a striking mix of tradition and streetwear energy.

Sneaker Bar Detroit reports that the Awake NY x Air Jordan 5 “Black/Racer Blue” will be released on August 30th, 2025. Also, the retail price of the sneakers will be $230 when they are released.","Official images of the Awake NY Jordan 5 ""Black/Racer Blue"" reveal a bold mix of heritage design and streetwear detail."
https://www.hotnewhiphop.com/939386-travis-scott-x-fragment-x-air-jordan-1-low-og-sneaker-news-9,2025-08-20,943,1056,22529.44,86128.93,597,2091,12375,198,30,66,198,12375,30,66,2091,53.33625,82.50625,12.46125,9728.48,73.75125,22.235,19.8875,1.12125,42.345,1.30375,2.36875,7.36875,4.50625,"The Travis Scott x Fragment x Air Jordan 1 Low OG returns this September, blending three major forces in sneaker culture. This collaboration fuses Scott’s flipped Swoosh design language with Fragment’s timeless blue and white palette, all built on the Jordan 1 silhouette that helped define basketball footwear.

It’s not just another release, it’s a cultural moment, merging music, design, and sport into one sought-after pair. The sneaker carries a cream leather base, accented with royal blue overlays and Scott’s signature reverse Swoosh.

Black laces, aged midsoles, and Fragment’s precision branding bring balance to the bold design. Each detail speaks to the influence of the collaborators: Jordan Brand’s legacy, Hiroshi Fujiwara’s refined aesthetic, and Travis Scott’s disruptive style.

With multiple logos stitched across the heel tabs, the pair feels like a conversation between eras of sneaker culture. The Jordan 1 has always been about more than performance. From Michael Jordan ’s game-changing debut in 1985 to its rise as a streetwear staple, the model embodies rebellion and influence.

This collaboration sits right at that intersection, offering both a nod to history and a fresh vision for the future. Official images confirm the release, and as seen in the photos provided, the Travis Scott x Fragment x Air Jordan 1 Low OG stays true to its reputation.

The Travis Scott x Fragment x Air Jordan 1 Low OG features a cream leather base paired with royal blue overlays and Scott’s trademark reverse Swoosh. Smooth tumbled leather creates a textured, premium finish, while exposed stitching adds contrast.

Black laces sit over a vintage-style tongue, accented by Fragment’s labeling. The heel displays embroidered Cactus Jack and Fragment logos, alongside the iconic Jordan Wings. Aged midsoles complete the retro-inspired look, while the outsole comes in deep blue for balance.

Every detail is intentional, combining heritage and innovation in one of the most anticipated Jordan 1 Low releases this year.

Sneaker Bar Detroit reports that the Travis Scott x Fragment x Air Jordan 1 Low OG will be released on September 20th, 2025. Also, the sneaker will have a retail price of $150 when they are released.","The Travis Scott x Fragment x Air Jordan 1 Low OG arrives this September, blending signature design elements from all three collaborators."
